id_venda,data_venda,estado,produto,categoria,quantidade,valor_final
5427,2025-07-11,PR,Ssd 1Tb,Informática,5,2360.04
5428,2025-02-24,CE,Cadeira Gamer,Móveis,2,1642.59
5429,2025-07-19,PR,Mouse,Acessório,2,188.7
5430,2025-03-28,CE,Impressora,Escritório,1,873.8
5431,2025-09-23,RJ,Ssd 1Tb,Informática,1,541.77
5432,2025-12-07,RJ,Ssd 1Tb,Informática,1,517.68
5433,2025-07-31,BA,Roteador,Redes,1,411.47
5434,2026-03-13,PR,Roteador,Redes,5,1980.23
5435,2025-04-30,RJ,Ssd 1Tb,Informática,2,1154.64
5436,2025-09-29,RJ,Mesa Escritório,Móveis,3,2062.86
5437,2025-01-30,BA,Webcam,Acessório,4,963.76
5438,2026-01-27,CE,Notebook,Informática,3,10549.39
5439,2025-01-29,BA,Mesa Escritório,Móveis,5,3481.07
5440,2025-04-30,PR,Webcam,Acessório,2,458.88
5441,2025-09-28,MG,Roteador,Redes,5,2265.8
5442,2025-06-12,PE,Monitor,Informática,1,1263.23
5443,2025-10-09,SP,Impressora,Escritório,2,1511.44
5444,2025-09-17,SP,Cadeira Gamer,Móveis,4,4365.88
5445,2025-12-04,RJ,Mouse,Acessório,4,281.2
5446,2025-02-18,MG,Hub Usb,Acessório,3,293.76
5447,2025-04-05,PE,Monitor,Informática,1,1068.22
5448,2025-01-15,CE,Monitor,Informática,3,3551.56
5449,2026-01-07,CE,Hub Usb,Acessório,4,343.81
5450,2025-01-21,BA,Impressora,Escritório,1,896.4
5451,2025-05-21,SP,Roteador,Redes,2,912.74
5452,2025-08-10,PR,Mouse,Acessório,4,270.86
5453,2025-10-28,PE,Cadeira Gamer,Móveis,2,1859.78
5454,2025-08-27,CE,Impressora,Escritório,2,1335.22
5455,2026-01-05,CE,Webcam,Acessório,2,418.34
5456,2025-11-01,CE,Impressora,Escritório,3,2421.48
5457,2026-03-08,BA,Hub Usb,Acessório,5,432.72
5458,2025-04-22,CE,Cadeira Gamer,Móveis,5,4812.79
5459,2025-10-01,BA,Cadeira Gamer,Móveis,2,1691.87
5460,2025-12-14,CE,Notebook,Informática,4,13176.84
5461,2026-01-03,CE,Mesa Escritório,Móveis,1,743.21
5462,2025-01-16,BA,Impressora,Escritório,1,888.01
5463,2026-03-08,MG,Cadeira Gamer,Móveis,2,1645.72
5464,2025-12-26,BA,Headset,Acessório,2,488.54
5465,2026-01-24,PE,Hub Usb,Acessório,4,399.0
5466,2026-03-12,RJ,Notebook,Informática,1,4239.49
5467,2025-12-04,CE,Impressora,Escritório,2,1603.33
5468,2025-08-20,PE,Monitor,Informática,3,2966.87
5469,2025-10-04,BA,Notebook,Informática,1,3334.72
5470,2025-03-29,CE,Teclado,Acessório,2,243.1
5471,2025-06-12,BA,Mouse,Acessório,2,162.64
5472,2025-07-06,PR,Headset,Acessório,2,635.98
5473,2025-02-04,CE,Cadeira Gamer,Móveis,2,1838.4
5474,2025-01-26,CE,Headset,Acessório,1,348.98
5475,2025-09-03,MG,Mesa Escritório,Móveis,3,2320.57
5476,2026-01-27,RJ,Impressora,Escritório,2,1503.42
5477,2025-07-07,MG,Notebook,Informática,3,11039.87
5478,2026-02-10,RJ,Impressora,Escritório,5,4050.9
5479,2025-03-09,PR,Impressora,Escritório,1,931.01
5480,2025-10-28,MG,Monitor,Informática,2,2610.3
5481,2025-11-13,RJ,Headset,Acessório,1,375.42
5482,2025-09-29,PE,Notebook,Informática,5,16968.76
5483,2025-02-14,MG,Mouse,Acessório,5,480.55
5484,2025-01-29,RN,Hub Usb,Acessório,3,269.4
5485,2025-07-14,MG,Cadeira Gamer,Móveis,1,713.1
5486,2026-02-17,PR,Teclado,Acessório,3,359.19
5487,2025-02-07,CE,Ssd 1Tb,Informática,2,994.85
5488,2025-08-14,SP,Headset,Acessório,2,455.12
5489,2025-12-13,RJ,Teclado,Acessório,2,260.23
5490,2026-03-09,MG,Mesa Escritório,Móveis,1,747.44
5491,2026-01-18,PR,Hub Usb,Acessório,6,471.7
5492,2025-12-22,RJ,Cadeira Gamer,Móveis,3,2470.06
5493,2025-05-11,MG,Teclado,Acessório,3,391.9
5494,2025-03-13,PR,Ssd 1Tb,Informática,2,801.18
5495,2025-02-06,BA,Headset,Acessório,1,334.47
5496,2025-11-23,CE,Roteador,Redes,6,2106.11
5497,2025-03-17,RN,Webcam,Acessório,3,527.57
5498,2025-01-26,RN,Impressora,Escritório,1,786.15
5499,2025-07-16,RJ,Teclado,Acessório,1,142.6
5500,2025-12-16,RN,Mouse,Acessório,2,150.46
5501,2025-05-04,BA,Teclado,Acessório,2,233.85
5502,2025-07-31,PE,Webcam,Acessório,2,325.1
5503,2025-06-12,MG,Cadeira Gamer,Móveis,3,2632.57
5504,2025-04-02,BA,Ssd 1Tb,Informática,1,510.97
5505,2025-08-10,RN,Mesa Escritório,Móveis,1,584.02
5506,2025-07-04,CE,Webcam,Acessório,3,549.06
5507,2025-07-09,BA,Mesa Escritório,Móveis,1,682.46
5508,2025-01-03,MG,Webcam,Acessório,3,627.8
5509,2025-06-09,MG,Monitor,Informática,2,2520.1
5510,2025-06-21,MG,Teclado,Acessório,2,301.5
5511,2025-08-10,BA,Webcam,Acessório,1,212.99
5512,2025-07-05,PR,Webcam,Acessório,3,592.14
5513,2025-04-01,BA,Teclado,Acessório,2,313.94
5514,2025-07-24,PR,Mesa Escritório,Móveis,2,1444.66
5515,2025-10-15,CE,Monitor,Informática,1,1253.62
5516,2025-08-04,SP,Ssd 1Tb,Informática,1,465.67
5517,2025-04-27,RN,Cadeira Gamer,Móveis,3,2862.51
5518,2026-02-19,SP,Ssd 1Tb,Informática,3,1681.78
5519,2025-10-04,BA,Teclado,Acessório,3,450.24
5520,2025-02-21,RN,Headset,Acessório,2,540.11
5521,2025-02-03,BA,Impressora,Escritório,6,4859.46
5522,2025-08-27,CE,Hub Usb,Acessório,2,179.6
5523,2025-07-29,CE,Mouse,Acessório,2,130.13
5524,2025-03-18,MG,Hub Usb,Acessório,2,151.9
5525,2025-03-28,MG,Roteador,Redes,4,1777.44
5526,2025-12-27,PR,Teclado,Acessório,1,124.0
5527,2025-11-26,MG,Monitor,Informática,1,937.73
5528,2025-09-08,PR,Monitor,Informática,2,2156.54
5529,2025-03-05,BA,Teclado,Acessório,4,565.2
5530,2025-12-10,RJ,Notebook,Informática,1,3215.89
5531,2025-10-26,BA,Mouse,Acessório,1,67.27
5532,2025-01-01,BA,Webcam,Acessório,2,412.74
5533,2025-06-15,PR,Headset,Acessório,2,559.12
5534,2026-02-18,BA,Webcam,Acessório,4,933.48
5535,2025-01-17,SP,Cadeira Gamer,Móveis,2,1754.48
5536,2025-03-27,BA,Mouse,Acessório,1,73.09
5537,2025-12-13,PR,Ssd 1Tb,Informática,5,2948.65
5538,2025-08-10,PE,Ssd 1Tb,Informática,2,1105.34
5539,2025-08-10,PE,Roteador,Redes,2,854.52
5540,2025-06-07,PR,Webcam,Acessório,1,173.31
5541,2026-02-24,CE,Mesa Escritório,Móveis,1,830.83
5542,2025-09-10,SP,Headset,Acessório,1,310.62
5543,2025-09-20,BA,Headset,Acessório,3,1037.49
5544,2026-02-08,SP,Hub Usb,Acessório,1,82.23
5545,2025-08-10,MG,Notebook,Informática,3,9929.09
5546,2025-06-19,RJ,Mouse,Acessório,6,414.99
5547,2025-02-02,MG,Notebook,Informática,1,3149.8
5548,2026-02-09,MG,Mouse,Acessório,3,242.37
5549,2026-02-22,PE,Mesa Escritório,Móveis,1,745.73
5550,2026-02-27,CE,Notebook,Informática,2,6827.16
5551,2025-08-10,CE,Hub Usb,Acessório,1,99.35
5552,2026-01-28,PE,Ssd 1Tb,Informática,1,609.91
5553,2025-09-13,PE,Mesa Escritório,Móveis,2,1175.73
5554,2025-10-28,MG,Monitor,Informática,1,1131.21
5555,2025-09-18,PR,Mesa Escritório,Móveis,2,1461.15
5556,2025-01-30,BA,Ssd 1Tb,Informática,4,1994.9
5557,2025-06-21,MG,Headset,Acessório,3,926.22
5558,2025-05-31,PR,Mesa Escritório,Móveis,1,802.03
5559,2025-05-16,RN,Mouse,Acessório,1,86.04
5560,2025-11-08,BA,Webcam,Acessório,1,195.13
5561,2025-12-19,MG,Hub Usb,Acessório,1,78.25
5562,2026-01-17,PR,Notebook,Informática,1,3034.15
5563,2025-07-14,CE,Teclado,Acessório,2,320.52
5564,2025-06-30,BA,Cadeira Gamer,Móveis,1,951.11
5565,2025-10-13,CE,Roteador,Redes,1,343.54
5566,2025-07-22,SP,Webcam,Acessório,2,352.22
5567,2025-05-30,MG,Notebook,Informática,1,3571.78
5568,2025-07-11,BA,Cadeira Gamer,Móveis,3,3110.37
5569,2026-02-15,BA,Headset,Acessório,1,301.86
5570,2025-03-25,BA,Hub Usb,Acessório,2,181.93
5571,2025-05-25,RJ,Monitor,Informática,3,3310.71
5572,2026-02-17,MG,Teclado,Acessório,3,404.84
5573,2025-05-02,BA,Teclado,Acessório,3,443.91
5574,2025-10-28,SP,Webcam,Acessório,2,404.85
5575,2025-02-26,RN,Monitor,Informática,6,6496.98
5576,2025-04-11,PR,Hub Usb,Acessório,2,177.74
5577,2025-02-04,RN,Impressora,Escritório,3,2271.39
5578,2026-01-03,MG,Mesa Escritório,Móveis,1,762.87
5579,2025-10-25,PE,Roteador,Redes,1,385.32
5580,2025-08-18,PE,Cadeira Gamer,Móveis,1,900.7
5581,2025-05-13,CE,Monitor,Informática,1,1026.32
5582,2025-03-14,PR,Webcam,Acessório,1,208.53
5583,2025-08-25,RJ,Mouse,Acessório,2,143.56
5584,2025-08-25,BA,Hub Usb,Acessório,4,389.8
5585,2025-06-19,RN,Monitor,Informática,2,2872.02
5586,2025-03-15,RJ,Webcam,Acessório,2,419.54
5587,2025-02-03,BA,Webcam,Acessório,2,430.2
5588,2025-07-06,MG,Ssd 1Tb,Informática,1,475.06
5589,2025-09-12,SP,Roteador,Redes,6,1983.74
5590,2025-06-16,PR,Headset,Acessório,4,1268.84
5591,2026-01-07,MG,Roteador,Redes,3,1279.53
5592,2025-08-17,RN,Webcam,Acessório,2,411.3
5593,2026-02-25,MG,Impressora,Escritório,1,818.61
5594,2025-12-25,PE,Teclado,Acessório,5,710.75
5595,2025-07-03,CE,Mesa Escritório,Móveis,2,1325.27
5596,2025-03-06,CE,Ssd 1Tb,Informática,2,1028.08
5597,2025-09-22,RJ,Mesa Escritório,Móveis,6,5146.02
5598,2025-05-02,BA,Cadeira Gamer,Móveis,1,816.3
5599,2025-06-10,MG,Webcam,Acessório,1,237.19
5600,2025-11-26,BA,Monitor,Informática,3,3660.66
5601,2025-06-03,MG,Notebook,Informática,2,7161.73
5602,2025-11-10,BA,Monitor,Informática,2,1877.55
5603,2025-07-12,CE,Headset,Acessório,1,302.54
5604,2025-06-30,SP,Teclado,Acessório,3,440.16
5605,2025-07-20,CE,Notebook,Informática,2,6951.38
5606,2025-07-23,SP,Ssd 1Tb,Informática,2,1126.9
5607,2025-04-10,CE,Mesa Escritório,Móveis,1,603.43
5608,2025-04-29,CE,Monitor,Informática,1,1191.58
5609,2026-01-17,BA,Headset,Acessório,1,311.54
5610,2025-07-19,CE,Hub Usb,Acessório,1,89.94
5611,2025-11-01,CE,Cadeira Gamer,Móveis,3,2480.71
5612,2025-08-11,MG,Hub Usb,Acessório,1,96.76
5613,2025-10-22,RJ,Hub Usb,Acessório,5,473.15
5614,2025-05-09,RJ,Headset,Acessório,1,288.17
5615,2025-02-08,RN,Impressora,Escritório,3,2727.42
5616,2025-05-07,MG,Ssd 1Tb,Informática,2,845.98
5617,2025-07-11,MG,Webcam,Acessório,1,185.04
5618,2026-02-06,RJ,Mouse,Acessório,2,174.0
5619,2025-07-23,MG,Impressora,Escritório,3,2287.02
5620,2025-03-27,BA,Impressora,Escritório,1,953.9
5621,2026-01-07,CE,Notebook,Informática,1,2747.84
5622,2025-06-03,PE,Mouse,Acessório,2,177.54
5623,2026-02-02,PR,Mouse,Acessório,3,188.47
5624,2025-09-02,CE,Teclado,Acessório,1,130.41
5625,2025-11-04,PR,Mesa Escritório,Móveis,5,3240.97
5626,2025-03-15,PR,Roteador,Redes,2,919.52
5627,2026-03-15,CE,Monitor,Informática,2,1924.7
5628,2025-03-13,MG,Notebook,Informática,5,16981.75
5629,2025-02-12,CE,Notebook,Informática,1,3462.15
5630,2026-02-19,CE,Cadeira Gamer,Móveis,3,2350.54
5631,2025-03-18,SP,Cadeira Gamer,Móveis,2,1902.22
5632,2025-07-18,BA,Impressora,Escritório,1,856.7
5633,2025-12-03,BA,Monitor,Informática,2,2160.41
5634,2026-02-12,MG,Webcam,Acessório,1,200.55
5635,2025-12-28,SP,Roteador,Redes,5,2155.95
5636,2025-11-07,CE,Headset,Acessório,4,961.63
5637,2026-02-09,BA,Impressora,Escritório,2,1367.6
5638,2025-03-07,SP,Roteador,Redes,2,843.11
5639,2025-08-10,CE,Webcam,Acessório,4,691.83
5640,2026-01-23,PR,Ssd 1Tb,Informática,1,551.5
5641,2025-04-16,RJ,Webcam,Acessório,1,223.16
5642,2025-12-12,PE,Mouse,Acessório,3,249.36
5643,2025-01-30,BA,Mesa Escritório,Móveis,5,4261.46
5644,2026-02-23,MG,Headset,Acessório,5,1309.23
5645,2025-06-18,BA,Webcam,Acessório,6,1255.6
5646,2025-01-07,RN,Headset,Acessório,2,621.24
5647,2025-03-19,RJ,Ssd 1Tb,Informática,2,1112.7
5648,2025-02-14,PR,Cadeira Gamer,Móveis,2,1895.93
5649,2025-07-12,CE,Hub Usb,Acessório,4,319.09
5650,2025-05-06,PE,Cadeira Gamer,Móveis,1,878.17
5651,2026-02-08,PE,Ssd 1Tb,Informática,1,490.05
5652,2026-02-07,CE,Notebook,Informática,5,15310.75
5653,2025-12-22,RJ,Notebook,Informática,5,15776.7
5654,2025-10-09,BA,Teclado,Acessório,1,175.02
5655,2025-10-25,BA,Mesa Escritório,Móveis,2,1327.12
5656,2025-02-19,PE,Impressora,Escritório,5,4901.65
5657,2025-04-23,RJ,Cadeira Gamer,Móveis,4,4226.36
5658,2025-10-09,BA,Teclado,Acessório,1,156.75
5659,2025-07-17,BA,Roteador,Redes,2,868.45
5660,2026-02-08,PR,Headset,Acessório,2,630.52
5661,2025-05-25,BA,Teclado,Acessório,3,448.98
5662,2025-10-16,PR,Monitor,Informática,3,3242.62
5663,2026-02-16,BA,Notebook,Informática,1,3160.58
5664,2025-01-04,BA,Hub Usb,Acessório,2,187.1
5665,2026-01-30,MG,Monitor,Informática,1,1010.44
5666,2026-01-21,RN,Mouse,Acessório,1,80.5
5667,2025-12-16,MG,Impressora,Escritório,1,871.43
5668,2025-09-24,CE,Mouse,Acessório,4,257.02
5669,2025-11-17,PR,Mesa Escritório,Móveis,4,3120.56
5670,2025-10-30,BA,Ssd 1Tb,Informática,2,969.08
5671,2025-02-11,CE,Ssd 1Tb,Informática,3,1252.89
5672,2025-08-10,PE,Teclado,Acessório,1,137.23
5673,2026-02-16,BA,Impressora,Escritório,1,931.49
5674,2025-12-05,SP,Cadeira Gamer,Móveis,2,1985.54
5675,2025-08-22,SP,Webcam,Acessório,3,669.18
5676,2025-03-07,CE,Impressora,Escritório,1,772.27
5677,2025-02-21,BA,Teclado,Acessório,3,408.36
5678,2025-11-19,PE,Notebook,Informática,3,10008.06
5679,2025-10-08,MG,Notebook,Informática,3,11495.33
5680,2025-12-23,CE,Mouse,Acessório,1,68.14
5681,2025-08-10,SP,Teclado,Acessório,1,116.47
5682,2025-08-14,CE,Mouse,Acessório,1,73.56
5683,2025-12-24,PE,Webcam,Acessório,4,933.72
5684,2025-02-21,PE,Mouse,Acessório,1,83.38
5685,2025-03-30,PR,Teclado,Acessório,1,163.98
5686,2026-02-03,BA,Webcam,Acessório,3,573.24
5687,2025-09-07,RJ,Monitor,Informática,2,1870.82
5688,2025-08-08,RJ,Teclado,Acessório,2,286.2
5689,2025-12-14,SP,Hub Usb,Acessório,3,307.77
5690,2026-01-12,PR,Cadeira Gamer,Móveis,2,2091.02
5691,2026-02-03,PE,Monitor,Informática,1,1072.73
5692,2025-03-23,BA,Headset,Acessório,5,1225.76
5693,2025-12-01,PR,Teclado,Acessório,2,319.84
5694,2025-11-27,MG,Monitor,Informática,2,2021.98
5695,2025-07-03,PR,Teclado,Acessório,2,315.78
5696,2025-04-03,MG,Notebook,Informática,4,12695.83
5697,2025-11-20,PE,Cadeira Gamer,Móveis,3,2283.09
5698,2025-01-15,PE,Roteador,Redes,1,389.13
5699,2025-06-19,MG,Notebook,Informática,2,5998.0
5700,2025-05-11,BA,Headset,Acessório,2,632.94
5701,2025-05-23,RN,Hub Usb,Acessório,1,83.7
5702,2025-01-17,CE,Impressora,Escritório,1,868.65
5703,2026-01-22,PE,Webcam,Acessório,4,807.0
5704,2026-03-07,CE,Monitor,Informática,1,1102.3
5705,2025-08-09,SP,Hub Usb,Acessório,1,98.9
5706,2025-08-10,BA,Ssd 1Tb,Informática,2,1164.78
5707,2025-03-24,PE,Webcam,Acessório,2,403.2
5708,2025-04-12,PE,Webcam,Acessório,2,354.13
5709,2025-08-10,CE,Cadeira Gamer,Móveis,5,4855.41
5710,2025-04-08,BA,Webcam,Acessório,2,360.59
5711,2025-03-25,BA,Headset,Acessório,1,266.91
5712,2025-12-25,PE,Notebook,Informática,2,6794.48
5713,2025-09-15,BA,Impressora,Escritório,2,1560.47
5714,2025-03-17,PR,Teclado,Acessório,5,691.65
5715,2025-03-26,SP,Mesa Escritório,Móveis,1,679.55
5716,2026-02-17,CE,Mesa Escritório,Móveis,1,825.57
5717,2025-05-20,BA,Impressora,Escritório,2,1368.74
5718,2025-06-27,BA,Roteador,Redes,1,409.1
5719,2026-01-11,PR,Mesa Escritório,Móveis,2,1443.54
5720,2025-07-09,RN,Teclado,Acessório,3,431.43
5721,2025-10-30,PE,Roteador,Redes,1,364.26
5722,2025-09-08,BA,Monitor,Informática,3,3749.82
5723,2025-12-19,CE,Cadeira Gamer,Móveis,2,1560.29
5724,2025-02-28,CE,Mesa Escritório,Móveis,4,3139.92
5725,2025-04-18,PE,Notebook,Informática,1,3040.87
5726,2025-12-15,CE,Monitor,Informática,1,1325.52
5727,2025-05-27,RJ,Teclado,Acessório,2,298.78
5728,2025-08-10,CE,Ssd 1Tb,Informática,2,780.15
5729,2025-11-14,PR,Impressora,Escritório,2,1553.2
5730,2025-08-26,CE,Webcam,Acessório,1,233.1
5731,2026-01-31,CE,Hub Usb,Acessório,6,539.1
5732,2025-12-12,BA,Notebook,Informática,4,12301.36
5733,2025-10-23,CE,Headset,Acessório,1,310.13
5734,2025-05-12,RN,Webcam,Acessório,4,838.36
5735,2025-10-23,MG,Hub Usb,Acessório,1,81.22
5736,2025-08-31,MG,Webcam,Acessório,3,534.81
5737,2025-08-10,MG,Mesa Escritório,Móveis,1,702.79
5738,2025-03-04,MG,Webcam,Acessório,1,238.18
5739,2025-08-21,MG,Notebook,Informática,2,5598.39
5740,2025-06-07,BA,Impressora,Escritório,2,1410.33
5741,2025-11-24,PR,Webcam,Acessório,2,466.79
5742,2025-09-29,RJ,Notebook,Informática,1,3871.8
5743,2025-05-14,BA,Headset,Acessório,1,296.93
5744,2025-02-15,PR,Mesa Escritório,Móveis,1,804.09
5745,2025-05-06,PE,Monitor,Informática,5,5089.72
5746,2026-02-02,BA,Monitor,Informática,1,1186.44
5747,2025-02-10,PE,Impressora,Escritório,1,831.87
5748,2026-01-17,BA,Mesa Escritório,Móveis,1,772.27
5749,2026-01-23,BA,Notebook,Informática,2,7271.44
5750,2025-11-12,BA,Monitor,Informática,1,1273.88
5751,2025-05-19,RJ,Hub Usb,Acessório,2,206.8
5752,2025-10-24,RN,Teclado,Acessório,2,348.52
5753,2025-03-02,SP,Teclado,Acessório,2,301.26
5754,2025-08-09,RJ,Monitor,Informática,2,2344.14
5755,2025-11-01,PR,Roteador,Redes,2,851.01
5756,2025-08-10,SP,Ssd 1Tb,Informática,2,791.98
5757,2026-01-27,PE,Hub Usb,Acessório,3,212.88
5758,2025-05-28,CE,Ssd 1Tb,Informática,1,593.79
5759,2025-06-12,MG,Hub Usb,Acessório,2,162.15
5760,2025-06-27,BA,Mesa Escritório,Móveis,2,1624.9
5761,2025-10-30,MG,Monitor,Informática,3,3533.32
5762,2025-05-22,BA,Cadeira Gamer,Móveis,1,856.0
5763,2025-04-22,PR,Roteador,Redes,4,1826.68
5764,2025-12-15,MG,Ssd 1Tb,Informática,3,1687.2
5765,2025-08-10,RJ,Impressora,Escritório,2,1802.62
5766,2025-01-10,CE,Cadeira Gamer,Móveis,1,872.58
5767,2025-10-20,MG,Roteador,Redes,2,858.86
5768,2025-06-13,MG,Notebook,Informática,2,5480.32
5769,2025-03-07,BA,Roteador,Redes,3,1303.14
5770,2025-12-04,RJ,Cadeira Gamer,Móveis,1,722.76
5771,2025-12-08,MG,Monitor,Informática,2,2242.69
5772,2025-05-20,MG,Roteador,Redes,1,430.74
5773,2025-10-17,RN,Impressora,Escritório,3,2313.44
5774,2025-10-21,RJ,Notebook,Informática,5,16773.3
5775,2025-05-09,PR,Monitor,Informática,2,2255.89
5776,2025-12-22,MG,Headset,Acessório,1,289.99
5777,2026-03-07,PR,Roteador,Redes,1,385.86
5778,2025-08-30,RJ,Impressora,Escritório,4,3300.52
5779,2025-09-03,BA,Teclado,Acessório,2,300.18
5780,2025-10-20,PR,Mesa Escritório,Móveis,3,2066.17
5781,2025-06-06,PE,Roteador,Redes,3,1440.53
5782,2026-03-10,CE,Impressora,Escritório,1,936.01
5783,2025-05-17,BA,Roteador,Redes,2,861.26
5784,2025-09-21,CE,Mesa Escritório,Móveis,1,773.15
5785,2025-07-04,CE,Ssd 1Tb,Informática,3,1292.21
5786,2025-07-30,SP,Mouse,Acessório,4,299.14
5787,2025-01-28,PE,Monitor,Informática,4,4888.08
5788,2025-09-14,RJ,Mesa Escritório,Móveis,4,3492.84
5789,2025-03-01,CE,Teclado,Acessório,2,273.39
5790,2026-01-25,RJ,Headset,Acessório,1,288.24
5791,2026-02-21,RN,Impressora,Escritório,2,1794.56
5792,2025-06-01,RN,Notebook,Informática,1,3236.35
5793,2025-11-07,BA,Mesa Escritório,Móveis,6,4287.65
5794,2025-11-16,CE,Notebook,Informática,3,9455.37
5795,2025-12-11,CE,Monitor,Informática,3,3159.04
5796,2025-12-27,PE,Roteador,Redes,1,409.0
5797,2025-03-24,BA,Roteador,Redes,1,462.24
5798,2025-02-06,CE,Headset,Acessório,1,255.39
5799,2025-04-08,CE,Impressora,Escritório,2,1502.76
5800,2026-02-05,PE,Impressora,Escritório,1,887.23
5801,2025-08-10,RJ,Mouse,Acessório,1,87.12
5802,2025-05-10,CE,Impressora,Escritório,1,890.41
5803,2025-01-17,BA,Teclado,Acessório,1,146.21
5804,2025-12-22,PE,Teclado,Acessório,1,140.88
5805,2025-12-14,BA,Webcam,Acessório,3,642.84
5806,2025-11-26,PR,Mouse,Acessório,2,156.6
5807,2025-03-01,CE,Mouse,Acessório,5,405.72
5808,2026-01-31,RN,Impressora,Escritório,2,1874.72
5809,2026-02-10,SP,Ssd 1Tb,Informática,2,992.9
5810,2025-12-27,PE,Hub Usb,Acessório,3,288.54
5811,2025-08-05,BA,Webcam,Acessório,4,874.12
5812,2025-02-03,RN,Impressora,Escritório,1,770.33
5813,2026-01-14,BA,Mesa Escritório,Móveis,3,2001.7
5814,2025-05-16,PR,Roteador,Redes,2,681.34
5815,2025-01-29,MG,Notebook,Informática,1,2828.67
5816,2026-01-30,RN,Headset,Acessório,1,305.99
5817,2025-10-15,MG,Mesa Escritório,Móveis,1,620.72
5818,2025-09-23,PE,Cadeira Gamer,Móveis,4,3578.68
5819,2025-09-21,RJ,Mouse,Acessório,1,64.62
5820,2025-11-21,SP,Notebook,Informática,5,15773.3
5821,2025-04-28,PE,Monitor,Informática,1,1191.51
5822,2025-08-10,CE,Mouse,Acessório,6,385.78
5823,2025-08-10,CE,Roteador,Redes,1,342.83
5824,2025-07-27,BA,Mouse,Acessório,3,281.22
5825,2025-07-22,BA,Impressora,Escritório,2,1628.34
5826,2025-05-05,PE,Webcam,Acessório,1,174.32
5827,2026-01-02,RN,Mesa Escritório,Móveis,1,747.6
5828,2026-01-27,BA,Webcam,Acessório,1,243.55
5829,2025-11-26,PR,Hub Usb,Acessório,1,99.15
5830,2026-02-22,BA,Ssd 1Tb,Informática,5,2725.74
5831,2025-12-03,RJ,Webcam,Acessório,5,1024.29
5832,2025-03-12,PE,Roteador,Redes,5,1993.95
5833,2025-11-18,RJ,Teclado,Acessório,3,450.12
5834,2025-08-29,CE,Hub Usb,Acessório,1,99.03
5835,2026-01-30,CE,Webcam,Acessório,5,1281.25
5836,2025-02-26,BA,Mouse,Acessório,2,138.04
5837,2025-10-05,BA,Cadeira Gamer,Móveis,4,3978.48
5838,2025-01-01,RJ,Cadeira Gamer,Móveis,2,1731.36
5839,2025-01-28,BA,Teclado,Acessório,1,138.26
5840,2025-09-20,CE,Teclado,Acessório,5,579.46
5841,2025-07-18,PR,Notebook,Informática,1,3417.19
5842,2025-09-08,PE,Impressora,Escritório,3,2440.74
5843,2025-10-07,BA,Headset,Acessório,1,268.41
5844,2025-08-11,RN,Hub Usb,Acessório,2,165.78
5845,2025-11-12,RN,Teclado,Acessório,5,757.9
5846,2025-12-29,PR,Webcam,Acessório,2,333.68
5847,2025-07-26,RN,Cadeira Gamer,Móveis,2,1517.68
5848,2025-02-05,PE,Teclado,Acessório,2,264.08
5849,2025-04-13,MG,Monitor,Informática,5,6272.05
5850,2025-08-10,PR,Cadeira Gamer,Móveis,2,1816.9
5851,2025-11-29,SP,Ssd 1Tb,Informática,5,2505.42
5852,2025-01-27,MG,Impressora,Escritório,2,1901.82
5853,2026-01-06,BA,Webcam,Acessório,2,429.52
5854,2025-05-12,PE,Impressora,Escritório,1,899.94
5855,2025-10-31,MG,Headset,Acessório,3,792.08
5856,2025-03-24,RJ,Ssd 1Tb,Informática,1,522.48
5857,2025-02-16,CE,Teclado,Acessório,1,159.59
5858,2025-06-16,MG,Mouse,Acessório,2,162.02
5859,2025-01-17,MG,Impressora,Escritório,1,892.85
5860,2026-02-14,MG,Mouse,Acessório,4,216.06
5861,2025-03-05,BA,Ssd 1Tb,Informática,2,941.44
5862,2025-03-17,CE,Mouse,Acessório,2,143.83
5863,2025-09-08,BA,Cadeira Gamer,Móveis,1,753.04
5864,2025-06-14,SP,Notebook,Informática,4,12713.0
5865,2025-08-10,SP,Ssd 1Tb,Informática,3,1237.15
5866,2026-02-08,BA,Teclado,Acessório,1,135.34
5867,2025-03-08,RJ,Hub Usb,Acessório,4,324.43
5868,2025-09-02,PR,Roteador,Redes,1,384.31
5869,2025-05-13,MG,Webcam,Acessório,2,408.12
5870,2025-01-04,RN,Webcam,Acessório,4,896.8
5871,2025-03-01,CE,Ssd 1Tb,Informática,5,2610.48
5872,2025-02-02,RN,Mouse,Acessório,4,272.0
5873,2025-05-30,BA,Cadeira Gamer,Móveis,4,4037.01
5874,2025-04-02,PR,Teclado,Acessório,2,266.11
5875,2026-01-04,CE,Mouse,Acessório,2,170.82
5876,2026-01-26,PE,Roteador,Redes,1,435.06
5877,2025-04-11,BA,Monitor,Informática,1,1174.97
5878,2025-02-26,BA,Roteador,Redes,2,781.13
5879,2025-11-12,PR,Hub Usb,Acessório,2,189.78
5880,2025-07-31,CE,Roteador,Redes,3,1260.06
5881,2026-02-22,RN,Notebook,Informática,1,3322.72
5882,2025-03-22,CE,Cadeira Gamer,Móveis,3,2895.0
5883,2025-10-30,MG,Roteador,Redes,5,1937.83
5884,2025-08-10,PE,Cadeira Gamer,Móveis,6,5552.14
5885,2025-05-01,PR,Cadeira Gamer,Móveis,3,3180.54
