id_venda,data_venda,id_cliente,id_produto,quantidade,valor_unitario,desconto_pct,canal,status_pedido,valor_total_bruto,valor_final
5181,2025-07-27,10678,1008,5,957.58,0.0,marketplace,concluído,4787.9,4787.9
5182,2025-01-20,11125,1002,4,80.32,0.15,marketplace,concluído,321.28,273.09
5183,2025-12-08,10832,1007,5,312.96,0.1,loja física,não informado,1564.8,1408.32
5184,2025-11-06,10992,1005,1,913.83,0.1,app,concluído,913.83,822.45
5185,2026-01-08,10898,1002,1,83.76,0.05,app,concluído,83.76,79.57
5186,2025-11-18,10156,1002,1,82.83,0.1,marketplace,concluído,82.83,74.55
5187,2025-09-12,10391,1003,3,146.7,0.0,site,em separação,440.1,440.1
5188,2025-08-08,11258,1010,2,104.94,0.05,marketplace,em separação,209.88,199.39
5189,2025-08-10,10230,1003,5,129.22,0.2,loja física,concluído,646.1,516.88
5190,2025-02-23,11345,1001,2,3672.71,0.05,app,concluído,7345.42,6978.15
5191,2025-01-30,10969,1008,4,983.66,0.15,site,pendente,3934.64,3344.44
5192,2025-01-05,10563,1012,3,427.55,0.15,marketplace,não informado,1282.65,1090.25
5193,2025-02-25,10279,1010,1,94.95,0.0,marketplace,concluído,94.95,94.95
5194,2026-02-28,10850,1002,1,87.87,0.1,site,concluído,87.87,79.08
5195,2025-03-25,11168,1010,1,91.39,0.1,site,concluído,91.39,82.25
5196,2025-08-17,11208,1001,3,3710.89,0.0,site,concluído,11132.67,11132.67
5197,2025-08-10,10390,1004,4,1115.68,0.05,marketplace,concluído,4462.72,4239.58
5198,2025-10-31,10026,1002,2,92.34,0.2,loja física,concluído,184.68,147.74
5199,2025-12-26,11350,1007,3,357.94,0.0,app,concluído,1073.82,1073.82
5200,2025-03-30,11299,1004,6,1120.85,0.0,site,concluído,6725.1,6725.1
5201,2025-02-19,10235,1011,2,905.31,0.05,loja física,concluído,1810.62,1720.09
5202,2025-06-09,11058,1005,5,1036.24,0.1,marketplace,concluído,5181.2,4663.08
5203,2025-09-12,10975,1010,2,95.38,0.0,app,concluído,190.76,190.76
5204,2025-07-31,10816,1004,3,1287.24,0.0,marketplace,concluído,3861.72,3861.72
5205,2025-05-02,11442,1009,1,465.77,0.1,marketplace,concluído,465.77,419.19
5206,2025-03-12,10587,1006,5,211.69,0.15,marketplace,em separação,1058.45,899.68
5207,2026-03-09,11163,1006,3,217.38,0.0,loja física,em separação,652.14,652.14
5208,2025-12-25,11108,1010,1,87.82,0.05,site,pendente,87.82,83.43
5209,2025-09-26,10427,1007,5,329.38,0.05,loja física,concluído,1646.9,1564.55
5210,2025-11-23,10530,1011,1,851.39,0.15,marketplace,concluído,851.39,723.68
5211,2025-12-07,10917,1001,1,3469.58,0.15,app,não informado,3469.58,2949.14
5212,2025-12-21,11410,1003,4,160.02,0.0,loja física,não informado,640.08,640.08
5213,2025-03-20,11108,1005,4,942.55,0.0,app,concluído,3770.2,3770.2
5214,2025-02-10,10309,1007,5,333.15,0.0,app,concluído,1665.75,1665.75
5215,2025-11-06,10122,1010,3,68.09,0.0,loja física,concluído,204.27,204.27
5216,2025-05-18,10543,1005,2,1059.94,0.15,site,concluído,2119.88,1801.9
5217,2025-12-11,11052,1003,6,137.58,0.0,site,concluído,825.48,825.48
5218,2025-11-07,10337,1002,1,82.37,0.0,marketplace,concluído,82.37,82.37
5219,2025-10-22,10222,1011,3,730.24,0.05,site,pendente,2190.72,2081.18
5220,2025-05-20,10700,1010,1,95.77,0.15,marketplace,concluído,95.77,81.4
5221,2025-10-27,11487,1012,5,461.18,0.05,marketplace,concluído,2305.9,2190.6
5222,2025-11-17,11413,1008,5,1027.95,0.05,loja física,concluído,5139.75,4882.76
5223,2025-10-01,10983,1007,1,313.28,0.05,site,concluído,313.28,297.62
5224,2025-10-11,10347,1005,1,908.68,0.0,site,concluído,908.68,908.68
5225,2025-04-10,10732,1011,1,771.23,0.15,app,pendente,771.23,655.55
5226,2025-05-07,10451,1006,6,218.8,0.0,site,cancelado,1312.8,1312.8
5227,2025-02-15,10291,1007,3,272.92,0.1,app,em separação,818.76,736.88
5228,2025-03-12,10899,1007,1,303.73,0.0,loja física,concluído,303.73,303.73
5229,2025-08-24,11151,1012,6,401.04,0.0,loja física,concluído,2406.24,2406.24
5230,2025-01-06,11296,1011,4,840.94,0.1,loja física,concluído,3363.76,3027.38
5231,2025-08-10,11422,1009,1,547.8,0.2,marketplace,concluído,547.8,438.24
5232,2026-03-15,10800,1002,4,83.3,0.1,loja física,não informado,333.2,299.88
5233,2025-11-28,11213,1008,5,884.33,0.05,loja física,concluído,4421.65,4200.57
5234,2025-08-30,11071,1011,3,794.36,0.15,marketplace,concluído,2383.08,2025.62
5235,2025-12-26,11270,1005,4,869.42,0.0,app,concluído,3477.68,3477.68
5236,2025-11-11,10768,1011,2,734.24,0.1,marketplace,concluído,1468.48,1321.63
5237,2025-08-10,10195,1003,4,150.99,0.05,loja física,em separação,603.96,573.76
5238,2025-02-24,11092,1005,2,932.65,0.0,loja física,em separação,1865.3,1865.3
5239,2026-02-02,10952,1011,3,823.7,0.1,site,concluído,2471.1,2223.99
5240,2026-01-19,10324,1012,3,416.33,0.15,site,em separação,1248.99,1061.64
5241,2025-08-10,10175,1006,5,205.89,0.0,site,concluído,1029.45,1029.45
5242,2025-04-15,10027,1002,4,68.56,0.0,site,concluído,274.24,274.24
5243,2025-02-06,10468,1010,3,90.4,0.0,app,concluído,271.2,271.2
5244,2025-07-02,10443,1002,2,83.44,0.2,site,pendente,166.88,133.5
5245,2026-01-09,10657,1009,2,525.54,0.1,app,concluído,1051.08,945.97
5246,2025-05-14,11096,1008,3,949.33,0.05,site,concluído,2847.99,2705.59
5247,2025-06-26,11274,1001,1,3912.02,0.0,loja física,concluído,3912.02,3912.02
5248,2025-01-13,10819,1007,3,295.69,0.1,site,pendente,887.07,798.36
5249,2025-05-09,11040,1001,1,3678.96,0.05,loja física,concluído,3678.96,3495.01
5250,2025-10-28,11061,1003,3,151.51,0.0,site,concluído,454.53,454.53
5251,2025-10-16,11430,1010,5,93.24,0.15,app,pendente,466.2,396.27
5252,2025-05-06,10687,1006,4,220.28,0.2,app,concluído,881.12,704.9
5253,2025-03-12,11093,1006,3,220.28,0.0,site,pendente,660.84,660.84
5254,2025-03-22,10766,1008,2,806.04,0.1,site,pendente,1612.08,1450.87
5255,2025-11-23,10895,1007,1,285.83,0.05,app,pendente,285.83,271.54
5256,2025-01-11,10797,1009,2,538.42,0.15,marketplace,concluído,1076.84,915.31
5257,2026-02-26,11210,1009,2,474.35,0.2,site,concluído,948.7,758.96
5258,2025-10-06,10676,1003,3,145.7,0.0,loja física,concluído,437.1,437.1
5259,2025-01-11,10932,1009,1,529.17,0.05,loja física,concluído,529.17,502.71
5260,2026-02-24,11498,1011,3,898.28,0.0,loja física,pendente,2694.84,2694.84
5261,2025-08-10,11355,1004,2,1083.06,0.0,marketplace,concluído,2166.12,2166.12
5262,2025-01-28,10164,1010,6,104.08,0.05,app,em separação,624.48,593.26
5263,2025-07-04,10858,1006,2,220.71,0.0,loja física,em separação,441.42,441.42
5264,2025-07-05,10493,1008,4,781.72,0.1,loja física,concluído,3126.88,2814.19
5265,2025-07-05,10402,1005,2,981.22,0.2,app,pendente,1962.44,1569.95
5266,2026-03-02,10917,1004,6,1335.51,0.05,marketplace,concluído,8013.06,7612.41
5267,2025-10-28,11114,1011,2,839.97,0.0,marketplace,concluído,1679.94,1679.94
5268,2025-05-14,10891,1002,1,84.73,0.15,site,concluído,84.73,72.02
5269,2025-11-25,11083,1001,3,3273.25,0.2,marketplace,concluído,9819.75,7855.8
5270,2025-11-08,10764,1009,1,538.42,0.0,marketplace,concluído,538.42,538.42
5271,2025-08-06,11200,1009,3,592.2,0.0,site,cancelado,1776.6,1776.6
5272,2026-03-04,10434,1007,4,282.8,0.2,app,em separação,1131.2,904.96
5273,2025-04-27,10139,1003,2,167.66,0.0,marketplace,concluído,335.32,335.32
5274,2026-03-12,10320,1005,1,904.21,0.05,app,concluído,904.21,859.0
5275,2025-12-03,10168,1002,1,84.29,0.0,loja física,concluído,84.29,84.29
5276,2026-01-16,11180,1011,2,708.92,0.05,marketplace,cancelado,1417.84,1346.95
5277,2026-01-09,11087,1004,3,1131.63,0.05,marketplace,em separação,3394.89,3225.15
5278,2025-06-01,11497,1005,2,923.46,0.1,app,concluído,1846.92,1662.23
5279,2026-02-04,10408,1006,4,220.28,0.15,marketplace,concluído,881.12,748.95
5280,2025-11-23,10292,1009,1,506.42,0.2,site,pendente,506.42,405.14
5281,2025-03-24,11311,1008,1,746.5,0.05,site,concluído,746.5,709.17
5282,2025-10-20,10407,1010,1,105.24,0.1,site,pendente,105.24,94.72
5283,2026-02-05,11199,1011,4,800.38,0.0,loja física,concluído,3201.52,3201.52
5284,2025-07-30,11107,1008,5,865.17,0.05,loja física,concluído,4325.85,4109.56
5285,2025-04-22,10406,1003,1,169.08,0.2,app,pendente,169.08,135.26
5286,2026-01-05,10719,1009,4,532.94,0.1,marketplace,cancelado,2131.76,1918.58
5287,2025-03-10,10751,1003,1,148.03,0.15,site,concluído,148.03,125.83
5288,2025-12-08,10173,1001,3,3690.75,0.1,site,em separação,11072.25,9965.02
5289,2025-02-23,10352,1004,3,1297.48,0.0,loja física,concluído,3892.44,3892.44
5290,2025-02-24,10258,1002,1,66.67,0.0,app,concluído,66.67,66.67
5291,2026-01-14,10492,1003,5,148.36,0.0,site,concluído,741.8,741.8
5292,2025-12-11,10368,1001,2,3436.84,0.05,loja física,concluído,6873.68,6530.0
5293,2025-01-09,10203,1005,2,1046.28,0.1,site,concluído,2092.56,1883.3
5294,2025-06-15,10076,1010,1,87.48,0.0,loja física,concluído,87.48,87.48
5295,2025-08-16,10861,1011,2,771.87,0.0,app,pendente,1543.74,1543.74
5296,2025-10-12,11079,1009,1,487.89,0.05,app,concluído,487.89,463.5
5297,2025-06-04,11465,1012,1,443.14,0.0,marketplace,concluído,443.14,443.14
5298,2025-08-01,10340,1006,3,234.47,0.05,loja física,concluído,703.41,668.24
5299,2025-12-23,11297,1009,4,515.2,0.0,loja física,pendente,2060.8,2060.8
5300,2025-06-11,11226,1010,5,84.06,0.15,loja física,pendente,420.3,357.26
5301,2026-01-21,10714,1005,6,1030.08,0.2,site,concluído,6180.48,4944.38
5302,2025-04-22,10059,1008,3,948.92,0.1,loja física,em separação,2846.76,2562.08
5303,2025-05-02,10256,1001,4,3441.24,0.0,marketplace,concluído,13764.96,13764.96
5304,2025-10-10,11139,1007,2,310.39,0.05,app,concluído,620.78,589.74
5305,2025-08-05,11356,1007,5,310.62,0.15,app,não informado,1553.1,1320.14
5306,2025-07-04,10445,1002,2,77.57,0.1,app,concluído,155.14,139.63
5307,2025-08-24,10775,1012,1,420.12,0.0,site,concluído,420.12,420.12
5308,2025-04-13,11066,1011,1,749.72,0.05,site,em separação,749.72,712.23
5309,2025-02-03,11322,1009,3,514.14,0.0,marketplace,cancelado,1542.42,1542.42
5310,2026-03-01,10581,1002,5,90.16,0.05,marketplace,concluído,450.8,428.26
5311,2025-07-04,10005,1004,4,1207.68,0.1,loja física,em separação,4830.72,4347.65
5312,2025-01-12,11135,1006,2,244.67,0.05,app,concluído,489.34,464.87
5313,2026-03-14,11148,1007,1,304.01,0.0,site,concluído,304.01,304.01
5314,2025-02-28,10205,1010,2,105.68,0.05,marketplace,concluído,211.36,200.79
5315,2025-08-10,10185,1006,2,220.45,0.15,app,concluído,440.9,374.77
5316,2025-06-20,10748,1007,3,281.17,0.05,site,pendente,843.51,801.33
5317,2025-10-17,11315,1010,1,96.19,0.15,marketplace,concluído,96.19,81.76
5318,2025-12-26,11316,1001,3,3660.23,0.1,site,concluído,10980.69,9882.62
5319,2025-05-09,10413,1005,2,897.62,0.1,site,concluído,1795.24,1615.72
5320,2025-08-10,10817,1005,1,970.33,0.1,loja física,não informado,970.33,873.3
5321,2025-05-01,10895,1009,6,554.01,0.1,app,cancelado,3324.06,2991.65
5322,2025-03-21,11428,1009,1,580.86,0.15,site,não informado,580.86,493.73
5323,2025-11-23,10009,1007,2,353.16,0.0,marketplace,concluído,706.32,706.32
5324,2025-12-04,11043,1012,3,446.31,0.0,marketplace,pendente,1338.93,1338.93
5325,2025-03-06,11400,1006,3,210.17,0.05,loja física,concluído,630.51,598.98
5326,2025-05-02,11247,1008,1,860.17,0.0,site,concluído,860.17,860.17
5327,2025-01-07,10262,1001,2,3935.67,0.05,app,pendente,7871.34,7477.77
5328,2025-10-28,10620,1002,1,81.77,0.0,app,concluído,81.77,81.77
5329,2025-04-27,11150,1003,3,162.98,0.1,marketplace,concluído,488.94,440.05
5330,2025-03-07,10464,1012,3,461.83,0.1,site,em separação,1385.49,1246.94
5331,2025-04-09,11185,1012,3,435.39,0.15,site,em separação,1306.17,1110.24
5332,2026-01-03,11268,1005,3,1100.1,0.05,loja física,concluído,3300.3,3135.28
5333,2025-06-26,10167,1001,3,3771.37,0.0,marketplace,concluído,11314.11,11314.11
5334,2026-03-06,11216,1005,1,1005.75,0.0,app,concluído,1005.75,1005.75
5335,2026-02-01,10544,1008,3,829.69,0.1,marketplace,em separação,2489.07,2240.16
5336,2025-09-06,10102,1006,5,225.14,0.0,marketplace,pendente,1125.7,1125.7
5337,2025-02-21,10294,1002,2,80.89,0.0,app,concluído,161.78,161.78
5338,2025-08-10,10807,1003,1,152.32,0.1,loja física,concluído,152.32,137.09
5339,2025-05-01,10216,1012,3,441.11,0.2,loja física,concluído,1323.33,1058.66
5340,2025-08-10,10575,1002,3,80.45,0.1,loja física,cancelado,241.35,217.21
5341,2025-09-09,10619,1010,1,86.91,0.0,site,concluído,86.91,86.91
5342,2026-03-03,11141,1004,2,1087.55,0.1,marketplace,concluído,2175.1,1957.59
5343,2025-05-10,10268,1007,3,313.97,0.15,loja física,concluído,941.91,800.62
5344,2025-05-26,10397,1004,4,1257.19,0.0,loja física,concluído,5028.76,5028.76
5345,2025-07-05,10397,1007,1,268.29,0.05,marketplace,concluído,268.29,254.88
5346,2026-02-21,11396,1010,4,95.38,0.05,loja física,concluído,381.52,362.44
5347,2025-01-17,10602,1011,1,758.3,0.05,marketplace,concluído,758.3,720.38
5348,2025-08-10,10317,1009,1,538.42,0.0,loja física,concluído,538.42,538.42
5349,2025-01-14,11346,1012,1,420.46,0.0,loja física,concluído,420.46,420.46
5350,2025-12-22,10057,1001,5,3461.75,0.05,loja física,pendente,17308.75,16443.31
5351,2025-01-13,10354,1008,1,805.64,0.0,loja física,concluído,805.64,805.64
5352,2025-03-08,11303,1003,4,155.68,0.0,marketplace,concluído,622.72,622.72
5353,2025-04-14,10775,1004,3,1291.79,0.1,site,pendente,3875.37,3487.83
5354,2025-03-07,11035,1001,4,3214.15,0.15,site,concluído,12856.6,10928.11
5355,2025-06-27,10188,1009,1,511.85,0.0,app,concluído,511.85,511.85
5356,2025-04-16,10239,1005,4,1009.27,0.0,loja física,concluído,4037.08,4037.08
5357,2025-09-19,10496,1009,1,526.93,0.0,app,cancelado,526.93,526.93
5358,2025-05-18,10669,1004,4,1123.99,0.1,app,concluído,4495.96,4046.36
5359,2025-11-01,11327,1003,2,142.98,0.05,marketplace,pendente,285.96,271.66
5360,2025-01-28,11261,1006,1,220.28,0.0,site,em separação,220.28,220.28
5361,2025-03-22,11343,1011,2,665.81,0.0,site,concluído,1331.62,1331.62
5362,2025-06-12,10622,1012,1,437.92,0.1,app,concluído,437.92,394.13
5363,2025-09-24,10788,1007,1,341.92,0.0,marketplace,concluído,341.92,341.92
5364,2026-02-27,11024,1011,1,832.15,0.0,loja física,pendente,832.15,832.15
5365,2025-03-26,11377,1011,3,755.84,0.0,marketplace,concluído,2267.52,2267.52
5366,2025-12-01,10358,1007,2,297.58,0.0,marketplace,pendente,595.16,595.16
5367,2025-02-24,10499,1002,4,74.63,0.15,app,em separação,298.52,253.74
5368,2025-05-28,11435,1006,1,222.67,0.1,site,cancelado,222.67,200.4
5369,2025-02-25,11014,1002,2,78.43,0.05,app,concluído,156.86,149.02
5370,2025-10-11,10783,1003,5,125.79,0.1,loja física,concluído,628.95,566.05
5371,2025-03-10,10286,1004,2,1122.55,0.0,loja física,em separação,2245.1,2245.1
5372,2025-07-16,10424,1002,2,82.71,0.0,site,concluído,165.42,165.42
5373,2025-08-11,10076,1012,2,361.76,0.0,site,concluído,723.52,723.52
5374,2025-02-11,10340,1008,1,930.67,0.05,loja física,concluído,930.67,884.14
5375,2025-03-14,10329,1010,4,98.18,0.0,loja física,concluído,392.72,392.72
5376,2026-01-11,10048,1005,2,884.66,0.05,loja física,pendente,1769.32,1680.85
5377,2025-06-01,10717,1001,2,3905.67,0.05,loja física,concluído,7811.34,7420.77
5378,2025-03-13,11061,1009,4,562.3,0.2,app,concluído,2249.2,1799.36
5379,2025-04-21,10940,1009,2,529.77,0.0,marketplace,pendente,1059.54,1059.54
5380,2025-08-10,11060,1011,2,736.71,0.1,marketplace,concluído,1473.42,1326.08
5381,2025-05-31,11481,1009,2,532.02,0.0,loja física,concluído,1064.04,1064.04
5382,2025-07-01,10836,1005,3,970.42,0.05,site,concluído,2911.26,2765.7
5383,2025-09-20,11166,1006,3,234.94,0.0,site,concluído,704.82,704.82
5384,2025-05-25,11243,1001,3,3268.21,0.1,app,pendente,9804.63,8824.17
5385,2025-09-13,10938,1010,3,88.39,0.0,app,cancelado,265.17,265.17
5386,2026-02-23,11243,1003,4,146.11,0.0,app,concluído,584.44,584.44
5387,2025-04-18,11107,1009,2,597.44,0.05,marketplace,não informado,1194.88,1135.14
5388,2025-02-25,10717,1004,2,1290.1,0.0,loja física,concluído,2580.2,2580.2
5389,2025-08-10,11130,1010,1,89.67,0.0,app,não informado,89.67,89.67
5390,2026-02-24,10441,1003,4,146.91,0.15,app,não informado,587.64,499.49
5391,2025-05-09,10946,1002,1,71.59,0.15,loja física,concluído,71.59,60.85
5392,2025-03-16,10702,1009,4,538.42,0.0,site,concluído,2153.68,2153.68
5393,2025-09-26,10023,1005,2,840.93,0.0,marketplace,não informado,1681.86,1681.86
5394,2025-08-10,10680,1008,3,917.31,0.0,app,não informado,2751.93,2751.93
5395,2025-02-17,10549,1009,2,614.92,0.15,marketplace,concluído,1229.84,1045.36
5396,2025-05-03,10476,1004,2,1141.71,0.0,loja física,concluído,2283.42,2283.42
5397,2025-06-05,10309,1002,5,86.46,0.1,site,pendente,432.3,389.07
5398,2025-03-21,11420,1002,5,76.05,0.05,loja física,cancelado,380.25,361.24
5399,2025-04-14,10778,1006,1,242.79,0.0,marketplace,pendente,242.79,242.79
5400,2025-10-14,11327,1002,3,83.86,0.15,app,concluído,251.58,213.84
5401,2025-07-26,10712,1006,3,238.9,0.05,app,concluído,716.7,680.86
5402,2025-08-29,10593,1007,2,288.2,0.0,site,concluído,576.4,576.4
5403,2025-08-18,10521,1003,1,162.58,0.0,marketplace,concluído,162.58,162.58
5404,2025-03-17,10090,1004,2,1234.08,0.1,marketplace,concluído,2468.16,2221.34
5405,2026-01-30,11403,1012,1,411.9,0.0,app,concluído,411.9,411.9
5406,2025-10-30,10777,1004,3,1065.87,0.0,loja física,concluído,3197.61,3197.61
5407,2025-04-25,10866,1007,3,328.46,0.0,site,pendente,985.38,985.38
5408,2025-02-06,10328,1001,3,3489.01,0.0,loja física,em separação,10467.03,10467.03
5409,2025-08-29,10381,1001,2,3259.61,0.0,marketplace,concluído,6519.22,6519.22
5410,2026-01-17,11498,1006,1,227.63,0.05,marketplace,concluído,227.63,216.25
5411,2025-12-31,10455,1004,3,1181.87,0.05,app,concluído,3545.61,3368.33
5412,2025-11-01,10536,1001,1,3498.63,0.0,marketplace,concluído,3498.63,3498.63
5413,2025-08-10,11100,1001,1,3469.49,0.0,site,concluído,3469.49,3469.49
5414,2025-09-19,10393,1008,1,890.74,0.05,marketplace,concluído,890.74,846.2
5415,2026-01-29,10153,1003,2,164.2,0.0,loja física,concluído,328.4,328.4
5416,2025-09-05,10322,1005,3,911.55,0.0,app,pendente,2734.65,2734.65
5417,2025-11-09,10766,1010,3,95.89,0.2,app,concluído,287.67,230.14
5418,2025-06-17,10462,1001,5,2766.36,0.0,marketplace,concluído,13831.8,13831.8
5419,2025-12-19,11395,1002,5,75.06,0.15,loja física,concluído,375.3,319.0
5420,2025-08-31,10239,1012,1,426.59,0.0,site,concluído,426.59,426.59
5421,2025-08-31,11321,1008,6,883.1,0.0,app,pendente,5298.6,5298.6
5422,2025-03-08,10575,1008,1,819.5,0.0,loja física,concluído,819.5,819.5
5423,2025-08-22,11257,1003,2,150.39,0.0,loja física,concluído,300.78,300.78
5424,2025-05-19,11121,1004,4,1303.72,0.0,marketplace,não informado,5214.88,5214.88
5425,2025-07-11,11375,1009,1,564.2,0.0,site,concluído,564.2,564.2
5426,2025-07-05,10793,1008,1,997.08,0.2,loja física,concluído,997.08,797.66
5427,2025-07-11,11072,1009,5,496.85,0.05,loja física,em separação,2484.25,2360.04
5428,2025-02-24,10080,1005,2,966.23,0.15,loja física,concluído,1932.46,1642.59
5429,2025-07-19,10008,1002,2,94.35,0.0,site,concluído,188.7,188.7
5430,2025-03-28,11166,1008,1,873.8,0.0,app,concluído,873.8,873.8
5431,2025-09-23,10895,1009,1,541.77,0.0,loja física,em separação,541.77,541.77
5432,2025-12-07,10315,1009,1,544.93,0.05,loja física,concluído,544.93,517.68
5433,2025-07-31,10410,1012,1,411.47,0.0,site,concluído,411.47,411.47
5434,2026-03-13,10479,1012,5,440.05,0.1,app,concluído,2200.25,1980.23
5435,2025-04-30,10333,1009,2,577.32,0.0,app,não informado,1154.64,1154.64
5436,2025-09-29,10147,1011,3,687.62,0.0,site,concluído,2062.86,2062.86
5437,2025-01-30,10764,1006,4,240.94,0.0,marketplace,concluído,963.76,963.76
5438,2026-01-27,10024,1001,3,3907.18,0.1,app,concluído,11721.54,10549.39
5439,2025-01-29,11360,1011,5,773.57,0.1,loja física,concluído,3867.85,3481.07
5440,2025-04-30,10920,1006,2,229.44,0.0,app,concluído,458.88,458.88
5441,2025-09-28,10782,1012,5,453.16,0.0,marketplace,concluído,2265.8,2265.8
5442,2025-06-12,10480,1004,1,1263.23,0.0,app,concluído,1263.23,1263.23
5443,2025-10-09,10906,1008,2,755.72,0.0,marketplace,concluído,1511.44,1511.44
5444,2025-09-17,10116,1005,4,1091.47,0.0,app,concluído,4365.88,4365.88
5445,2025-12-04,10677,1002,4,70.3,0.0,marketplace,concluído,281.2,281.2
5446,2025-02-18,11096,1010,3,97.92,0.0,app,em separação,293.76,293.76
5447,2025-04-05,10753,1004,1,1124.44,0.05,marketplace,concluído,1124.44,1068.22
5448,2025-01-15,10124,1004,3,1246.16,0.05,loja física,concluído,3738.48,3551.56
5449,2026-01-07,10009,1010,4,101.12,0.15,marketplace,em separação,404.48,343.81
5450,2025-01-21,10251,1008,1,896.4,0.0,loja física,em separação,896.4,896.4
5451,2025-05-21,10678,1012,2,456.37,0.0,loja física,pendente,912.74,912.74
5452,2025-08-10,10439,1002,4,75.24,0.1,app,concluído,300.96,270.86
5453,2025-10-28,10577,1005,2,929.89,0.0,loja física,concluído,1859.78,1859.78
5454,2025-08-27,10254,1008,2,702.75,0.05,marketplace,pendente,1405.5,1335.22
